x,y,pixel_x,pixel_y
423.2059186189889,0.1413919413919414,206.0,1169.0
423.501849568434,0.14285714285714285,207.0,1167.0
423.7977805178792,0.14395604395604394,208.0,1165.5
424.0937114673243,0.14505494505494507,209.0,1164.0
424.38964241676945,0.14615384615384616,210.0,1162.5
424.68557336621456,0.14761904761904762,211.0,1160.5
424.98150431565966,0.14871794871794872,212.0,1159.0
425.2774352651048,0.15018315018315018,213.0,1157.0
425.57336621454994,0.15128205128205127,214.0,1155.5
425.86929716399504,0.15274725274725276,215.0,1153.5
426.1652281134402,0.15384615384615385,216.0,1152.0
426.4611590628853,0.15494505494505495,217.0,1150.5
426.7570900123305,0.15604395604395604,218.0,1149.0
427.0530209617756,0.15714285714285714,219.0,1147.5
427.3489519112207,0.1586080586080586,220.0,1145.5
427.64488286066586,0.16007326007326006,221.0,1143.5
427.94081381011097,0.16117216117216118,222.0,1142.0
428.23674475955613,0.16227106227106228,223.0,1140.5
428.53267570900124,0.16373626373626374,224.0,1138.5
428.82860665844635,0.16483516483516483,225.0,1137.0
429.1245376078915,0.1663003663003663,226.0,1135.0
429.4204685573366,0.16886446886446888,227.0,1131.5
429.7163995067817,0.17032967032967034,228.0,1129.5
430.0123304562269,0.17142857142857143,229.0,1128.0
430.308261405672,0.17252747252747253,230.0,1126.5
430.60419235511716,0.17435897435897435,231.0,1124.0
430.90012330456227,0.17582417582417584,232.0,1122.0
431.1960542540074,0.1772893772893773,233.0,1120.0
431.49198520345254,0.17912087912087912,234.0,1117.5
431.78791615289765,0.18095238095238095,235.0,1115.0
432.0838471023428,0.1824175824175824,236.0,1113.0
432.3797780517879,0.18424908424908426,237.0,1110.5
432.67570900123303,0.18571428571428572,238.0,1108.5
432.9716399506782,0.18754578754578755,239.0,1106.0
433.2675709001233,0.189010989010989,240.0,1104.0
433.5635018495684,0.1912087912087912,241.0,1101.0
433.8594327990136,0.19230769230769232,242.0,1099.5
434.1553637484587,0.1945054945054945,243.0,1096.5
434.4512946979038,0.19597069597069597,244.0,1094.5
434.74722564734896,0.19743589743589743,245.0,1092.5
435.04315659679406,0.19963369963369965,246.0,1089.5
435.3390875462392,0.2010989010989011,247.0,1087.5
435.63501849568433,0.2032967032967033,248.0,1084.5
435.9309494451295,0.20476190476190476,249.0,1082.5
436.2268803945746,0.20622710622710622,250.0,1080.5
436.5228113440197,0.20805860805860807,251.0,1078.0
436.8187422934649,0.2098901098901099,252.0,1075.5
437.11467324291,0.21135531135531135,253.0,1073.5
437.4106041923551,0.21318681318681318,254.0,1071.0
437.70653514180026,0.21501831501831503,255.0,1068.5
438.00246609124537,0.2164835164835165,256.0,1066.5
438.2983970406905,0.21831501831501832,257.0,1064.0
438.59432799013564,0.22014652014652014,258.0,1061.5
438.89025893958075,0.22197802197802197,259.0,1059.0
439.1861898890259,0.22344322344322345,260.0,1057.0
439.482120838471,0.22527472527472528,261.0,1054.5
439.7780517879162,0.2271062271062271,262.0,1052.0
440.0739827373613,0.22893772893772893,263.0,1049.5
440.3699136868064,0.2304029304029304,264.0,1047.5
440.66584463625156,0.23223443223443224,265.0,1045.0
